t,Date,XOM(t),CVX(t),COP(t),EOG(t),XOM(t-1),CVX(t-1),COP(t-1),EOG(t-1),XOM(t-2),CVX(t-2),COP(t-2),EOG(t-2),XOM(t-3),CVX(t-3),COP(t-3),EOG(t-3),Y(t)
825,5/2/19,77.290001,116.379997,61.290001000000004,89.16999799999999,78.66999799999999,117.809998,62.669998,91.889999,80.279999,120.059998,63.119999,96.050003,79.970001,117.720001,62.650002,97.0,90.900002
826,5/3/19,77.470001,117.269997,62.009997999999996,90.900002,77.290001,116.379997,61.290001000000004,89.16999799999999,78.66999799999999,117.809998,62.669998,91.889999,80.279999,120.059998,63.119999,96.050003,91.239998
827,5/6/19,77.129997,118.400002,61.880001,91.239998,77.470001,117.269997,62.009997999999996,90.900002,77.290001,116.379997,61.290001000000004,89.16999799999999,78.66999799999999,117.809998,62.669998,91.889999,91.779999
828,5/7/19,76.720001,118.269997,61.0,91.779999,77.129997,118.400002,61.880001,91.239998,77.470001,117.269997,62.009997999999996,90.900002,77.290001,116.379997,61.290001000000004,89.16999799999999,94.029999
829,5/8/19,76.839996,117.5,61.43,94.029999,76.720001,118.269997,61.0,91.779999,77.129997,118.400002,61.880001,91.239998,77.470001,117.269997,62.009997999999996,90.900002,94.239998
830,5/9/19,76.769997,121.190002,61.540001000000004,94.239998,76.839996,117.5,61.43,94.029999,76.720001,118.269997,61.0,91.779999,77.129997,118.400002,61.880001,91.239998,95.0
831,5/10/19,76.559998,121.989998,61.919998,95.0,76.769997,121.190002,61.540001000000004,94.239998,76.839996,117.5,61.43,94.029999,76.720001,118.269997,61.0,91.779999,93.5
832,5/13/19,75.709999,120.440002,61.189999,93.5,76.559998,121.989998,61.919998,95.0,76.769997,121.190002,61.540001000000004,94.239998,76.839996,117.5,61.43,94.029999,94.339996
833,5/14/19,75.809998,121.639999,62.32,94.339996,75.709999,120.440002,61.189999,93.5,76.559998,121.989998,61.919998,95.0,76.769997,121.190002,61.540001000000004,94.239998,94.360001
834,5/15/19,76.370003,122.139999,62.040001000000004,94.360001,75.809998,121.639999,62.32,94.339996,75.709999,120.440002,61.189999,93.5,76.559998,121.989998,61.919998,95.0,95.18
835,5/16/19,76.360001,120.800003,62.57,95.18,76.370003,122.139999,62.040001000000004,94.360001,75.809998,121.639999,62.32,94.339996,75.709999,120.440002,61.189999,93.5,93.019997
836,5/17/19,75.910004,120.519997,62.099998,93.019997,76.360001,120.800003,62.57,95.18,76.370003,122.139999,62.040001000000004,94.360001,75.809998,121.639999,62.32,94.339996,93.68
837,5/20/19,75.900002,120.839996,62.450001,93.68,75.910004,120.519997,62.099998,93.019997,76.360001,120.800003,62.57,95.18,76.370003,122.139999,62.040001000000004,94.360001,95.629997
838,5/21/19,76.25,121.339996,63.619999,95.629997,75.900002,120.839996,62.450001,93.68,75.910004,120.519997,62.099998,93.019997,76.360001,120.800003,62.57,95.18,92.910004
839,5/22/19,75.559998,120.57,63.049999,92.910004,76.25,121.339996,63.619999,95.629997,75.900002,120.839996,62.450001,93.68,75.910004,120.519997,62.099998,93.019997,88.849998
840,5/23/19,73.790001,117.870003,59.5,88.849998,75.559998,120.57,63.049999,92.910004,76.25,121.339996,63.619999,95.629997,75.900002,120.839996,62.450001,93.68,87.160004
